Date,DISTRICT,LAT,LON,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
1/30/2019,Kathmandu,27.7,85.3,0,84.34,2.81,35.19,8.1,-6.67,16.06,0.83,15.23,6.06,2.05,4.55,0.62,3.93,2.06,3.82,0.76,3.05
1/31/2019,Kathmandu,27.7,85.3,0,84.49,3.12,34.28,10.09,-5.02,15.46,6.11,9.35,8.05,1.46,3.53,0.13,3.4,1.47,2.99,0.23,2.76
02-01-2019,Kathmandu,27.7,85.3,0,84.42,3.74,39.75,10.55,-2.65,16.59,6.64,9.95,9.16,1.81,4,0.54,3.46,1.93,3.57,0.71,2.86
02-02-2019,Kathmandu,27.7,85.3,0,84.21,3.61,39.16,10.2,-3.27,17.76,5.31,12.44,8.51,2.38,5.28,0.72,4.55,2.57,4.88,1.13,3.75
02-03-2019,Kathmandu,27.7,85.3,0,84.34,3.43,36.51,10.5,-4,18.07,5.54,12.53,8.43,2.38,5.34,0.8,4.54,2.52,4.77,1.29,3.48
02-04-2019,Kathmandu,27.7,85.3,0,84.46,3.56,36.53,11.09,-3.59,19.12,5.16,13.96,8.71,2.36,5.95,0.61,5.34,2.52,5.67,0.73,4.94
02-05-2019,Kathmandu,27.7,85.3,0,84.39,3.63,35.84,11.65,-3.28,18.22,7.42,10.8,9.03,1.89,4.58,0.27,4.31,1.88,3.86,0.26,3.6
02-06-2019,Kathmandu,27.7,85.3,0.08,84.13,3.81,37.37,11.69,-2.68,19.04,7.06,11.98,9.88,2.17,4.66,0.63,4.03,2.29,4.57,0.64,3.93
02-07-2019,Kathmandu,27.7,85.3,7.19,84.24,5.99,62.45,10.78,3.11,16.37,7.68,8.68,9.7,1.96,3.8,0.84,2.97,2.46,4.24,0.91,3.33
02-08-2019,Kathmandu,27.7,85.3,9.71,84.25,6.98,76.33,10.05,5.24,17.32,6.84,10.48,10.01,1.42,4.53,0.12,4.4,2.01,4.78,0.27,4.51
02-09-2019,Kathmandu,27.7,85.3,23.2,84.09,5.64,81.19,6.01,1.75,9.57,1.27,8.29,4.48,2.41,5.91,0.84,5.07,2.86,6.48,1.35,5.13
02-10-2019,Kathmandu,27.7,85.3,0,84.36,3.24,45.09,6.54,-5.38,15.01,-1.34,16.35,4.68,2.44,3.82,0.72,3.1,2.68,4.76,1.16,3.59
02-11-2019,Kathmandu,27.7,85.3,0,84.5,3.98,45.53,9.45,-2.3,15.11,6.35,8.76,7.2,1.53,3.5,0.32,3.19,1.53,3,0.33,2.67
02-12-2019,Kathmandu,27.7,85.3,0,84.58,4.12,45.14,10.12,-1.97,17.73,4.18,13.55,7.99,2.12,4.08,0.72,3.37,2.26,3.58,0.47,3.11
2/13/2019,Kathmandu,27.7,85.3,0,84.58,4.28,41.49,11.94,-1.53,18.67,6.27,12.39,9.55,2.15,4.09,0.4,3.69,2.22,3.73,0.57,3.16
2/14/2019,Kathmandu,27.7,85.3,0.15,84.39,5.08,45.93,12.98,1.19,18.59,9.69,8.9,11.14,1.74,3.9,0.25,3.65,1.88,3.58,0.37,3.21
2/15/2019,Kathmandu,27.7,85.3,3.23,84.32,5.84,59.75,11.08,2.79,17.76,6.98,10.78,10.17,1.85,5.49,0.22,5.27,2.34,5.55,0.22,5.34
2/16/2019,Kathmandu,27.7,85.3,1.78,84.18,5.95,69.52,9.06,3.05,13.93,6.25,7.67,8.01,1.26,2.76,0.63,2.13,1.51,2.79,0.46,2.33
2/17/2019,Kathmandu,27.7,85.3,0.25,83.76,5.45,64.06,8.91,1.28,16.07,3.14,12.93,8.38,2.85,6.15,1.22,4.93,3.4,6.54,1.58,4.95
2/18/2019,Kathmandu,27.7,85.3,0.05,83.72,4.8,53.22,9.78,0.04,16.43,4.57,11.86,8.52,2.26,5.09,0.13,4.96,2.34,4.93,0.21,4.72
2/19/2019,Kathmandu,27.7,85.3,1.42,84.09,5.57,62.05,9.77,2.47,16.11,3.9,12.22,9.42,2.21,5.43,0.43,5,2.51,5.49,0.44,5.05
2/20/2019,Kathmandu,27.7,85.3,0.25,84.36,4.61,44.86,11.85,-0.25,19.26,6.45,12.81,9.87,2.45,6.06,0.59,5.47,2.79,6.24,0.81,5.43
2/21/2019,Kathmandu,27.7,85.3,0.08,84.52,5.01,43.84,13.5,0.63,20.79,7.95,12.84,11.44,2.45,5.25,1.16,4.09,2.8,5.39,1.49,3.9
2/22/2019,Kathmandu,27.7,85.3,0,84.26,6.13,47.85,15.21,3.84,22.28,10.87,11.41,13.62,2.93,6.41,1.1,5.32,3.54,6.95,1.53,5.42
2/23/2019,Kathmandu,27.7,85.3,0,83.99,5.66,49.75,13.33,2.28,20.08,8.14,11.94,12.64,2.59,5.25,0.96,4.29,3.01,5.42,1.16,4.26
2/24/2019,Kathmandu,27.7,85.3,0,83.93,5.4,49.3,12.73,1.83,19.33,9.09,10.24,11.91,1.86,4.84,0.17,4.67,2.01,4.67,0.22,4.45
2/25/2019,Kathmandu,27.7,85.3,0.02,83.89,5.45,57.24,10.61,2.12,16.52,6.03,10.49,11.02,2.41,5.49,0.56,4.93,2.84,5.45,0.99,4.46
2/26/2019,Kathmandu,27.7,85.3,0.05,83.9,3.95,41.7,10.54,-2.27,17.45,4.13,13.32,10.8,2.39,4.54,0.08,4.46,2.73,4.54,0.41,4.13
2/27/2019,Kathmandu,27.7,85.3,12.82,83.73,6.41,71.05,9.76,3.98,15.39,5.15,10.23,10.05,4.64,8.33,1.62,6.71,5.59,8.99,2.47,6.52
2/28/2019,Kathmandu,27.7,85.3,6.5,83.78,5.65,76.35,6.85,2.08,11.29,1.94,9.34,6.85,2.34,4.62,0.81,3.81,2.66,4.54,1.21,3.34
03-01-2019,Kathmandu,27.7,85.3,0,84,3.55,46.83,7.28,-4.1,15.65,-0.26,15.91,6.23,2.6,4.95,0.68,4.27,2.75,4.49,1.04,3.45
03-02-2019,Kathmandu,27.7,85.3,0,84.19,3.73,41.87,9.68,-3.22,16.74,4.16,12.58,7.32,2.08,4.51,0.81,3.69,2.14,3.87,0.97,2.9
03-03-2019,Kathmandu,27.7,85.3,0.61,83.95,5.16,52.11,11.22,1.14,17.25,7.58,9.67,10.07,2.06,5.05,0.42,4.63,2.22,4.75,0.51,4.24
03-04-2019,Kathmandu,27.7,85.3,0.29,83.64,6.11,59.13,11.78,3.39,18.33,7.12,11.22,11.64,2.48,4.96,0.83,4.14,2.76,4.72,1.01,3.71
03-05-2019,Kathmandu,27.7,85.3,0.4,83.62,5.83,57.93,11.39,2.96,17.29,6.65,10.64,11.4,2.22,4.38,0.57,3.81,2.52,4.27,0.88,3.39
03-06-2019,Kathmandu,27.7,85.3,0.01,83.78,4.74,48.45,11,0.14,18.13,5.93,12.2,10.6,2.47,5.11,0.75,4.36,2.59,4.54,1.16,3.38
03-07-2019,Kathmandu,27.7,85.3,0.13,83.89,4.08,41.43,11.12,-2.18,18.61,5.49,13.12,10.23,2.42,5.03,0.71,4.32,2.57,4.64,1.1,3.54
03-08-2019,Kathmandu,27.7,85.3,0.3,83.97,4.52,46.68,10.9,-0.72,17.98,5.13,12.84,10.33,2.65,5.41,0.97,4.45,2.86,5,1.25,3.76
03-09-2019,Kathmandu,27.7,85.3,0.49,83.97,4.62,43.38,12.31,-0.25,19.29,6.44,12.84,11.5,2.58,5.23,1.02,4.21,2.89,5.23,1.3,3.93
03-10-2019,Kathmandu,27.7,85.3,0.01,84.11,4.62,40.96,13.22,-0.15,20.22,7.83,12.4,12.38,2.53,4.47,1.13,3.34,2.74,3.97,1.68,2.29
03-11-2019,Kathmandu,27.7,85.3,0,84.25,4.25,36.35,13.81,-1.28,21.19,8.33,12.85,12.69,2.57,4.97,1,3.97,2.76,4.56,1.24,3.31
03-12-2019,Kathmandu,27.7,85.3,0,84.19,4.19,33.39,14.89,-1.58,23.34,8.25,15.09,13.59,3.49,7.06,1.31,5.75,4.2,7.57,1.9,5.67
3/13/2019,Kathmandu,27.7,85.3,0,84.29,4.27,31.16,16.27,-1.17,23.58,11.56,12.01,14.46,2.42,5.26,0.73,4.53,2.77,5.21,0.85,4.37
3/14/2019,Kathmandu,27.7,85.3,0,84.37,5.38,37.88,16.85,1.9,24.16,10.95,13.21,16.55,2.7,5.24,1.13,4.11,3.29,5.22,1.83,3.39
3/15/2019,Kathmandu,27.7,85.3,0,84.37,6,44.39,16.05,3.31,22.89,11.12,11.76,16.63,2.49,5.16,0.56,4.6,2.95,5.14,0.79,4.36
3/16/2019,Kathmandu,27.7,85.3,0,84.27,5.53,43.34,15.13,2.33,22.34,9.59,12.75,15.23,2.57,5.9,0.62,5.29,2.78,5.56,1.03,4.53
3/17/2019,Kathmandu,27.7,85.3,0,84.26,4.71,37.45,14.92,0.28,20.8,10.75,10.05,13.82,2.19,4.23,0.92,3.31,2.3,4,1.04,2.97
3/18/2019,Kathmandu,27.7,85.3,1.13,84.15,5.42,44.43,14.42,2.17,20.1,9.95,10.14,14.49,2.41,5.34,0.39,4.96,2.59,4.79,0.23,4.56
3/19/2019,Kathmandu,27.7,85.3,2.46,83.88,5.4,44.7,14.23,2,20.79,9.69,11.1,14.43,2.78,5.5,0.75,4.75,3.07,5.3,1.05,4.25
3/20/2019,Kathmandu,27.7,85.3,1.41,83.96,5.56,46.27,14.15,2.44,21.62,7.99,13.62,14.05,2.73,5.54,0.84,4.7,2.95,5.1,1.14,3.96
3/21/2019,Kathmandu,27.7,85.3,0.62,84.07,5.28,42.05,14.85,1.71,22.41,7.24,15.18,14.54,2.99,5.37,0.95,4.42,3.52,5.43,1.01,4.41
3/22/2019,Kathmandu,27.7,85.3,0.03,84.06,5.13,38.75,15.67,1.39,23.12,9.35,13.78,15.43,2.77,5.26,0.67,4.59,3.26,5.21,1,4.21
3/23/2019,Kathmandu,27.7,85.3,0,84,4.64,35.02,15.7,-0.02,23.14,9.77,13.36,15.01,2.83,6.09,1.21,4.89,3.13,5.89,1.4,4.5
3/24/2019,Kathmandu,27.7,85.3,0,84.04,4.42,31.34,16.67,-0.67,23.75,11.35,12.4,15.48,2.35,5.3,0.48,4.82,2.38,4.66,0.66,4
3/25/2019,Kathmandu,27.7,85.3,0.85,84.13,5.25,36.73,16.89,1.66,23.75,10.93,12.82,16.39,2.52,5,1.06,3.93,2.74,4.35,1.44,2.91
3/26/2019,Kathmandu,27.7,85.3,9.51,84.22,7.05,62.09,13.32,5.64,18.48,9.82,8.66,13.25,1.92,4.27,0.21,4.07,2.19,4.41,0.33,4.08
3/27/2019,Kathmandu,27.7,85.3,0.86,84.18,6.39,49.48,15.31,3.96,22.42,9.2,13.22,15.17,2.49,5.33,0.57,4.76,2.7,5.22,0.74,4.48
3/28/2019,Kathmandu,27.7,85.3,0.21,84.23,5.84,39.97,17.26,2.83,24.23,11.69,12.54,16.31,2.4,5,0.35,4.66,2.28,4.08,0.52,3.56
3/29/2019,Kathmandu,27.7,85.3,1.78,84,6.89,44.84,18,5.46,24.44,12.71,11.74,17.34,2.56,5.5,0.52,4.98,2.59,4.72,0.7,4.02
3/30/2019,Kathmandu,27.7,85.3,4.42,84,7.83,53.83,17.14,7.27,23.25,12.78,10.46,16.59,2.25,4.93,0.69,4.24,2.35,4.25,0.87,3.38
3/31/2019,Kathmandu,27.7,85.3,5.74,83.86,8.09,53.12,17.82,7.68,24.59,11.97,12.62,17.6,2.44,4.9,0.68,4.23,2.67,4.64,0.63,4
04-01-2019,Kathmandu,27.7,85.3,1.26,83.99,6.77,46.76,17.06,5.17,24.05,11.06,12.99,17.24,2.67,4.64,0.39,4.25,3.06,4.27,0.56,3.71
04-02-2019,Kathmandu,27.7,85.3,0.2,83.96,5.69,40.94,16.42,2.72,23.32,10.32,13,15.82,2.35,5.13,0.75,4.39,2.35,4.5,0.95,3.56
04-03-2019,Kathmandu,27.7,85.3,0.02,84.04,5.64,38,17.47,2.58,24.23,11.32,12.91,16.72,2.6,5.89,0.27,5.62,2.65,5.24,0.28,4.96
04-04-2019,Kathmandu,27.7,85.3,0.52,84.13,6.38,41.48,18.05,4.44,24.31,12.34,11.97,17.58,2.26,5.15,0.48,4.67,2.19,4.4,0.66,3.74
04-05-2019,Kathmandu,27.7,85.3,2.85,84.13,7.5,49.08,17.93,6.7,24.06,12.86,11.21,17.96,2.33,4.99,1.07,3.92,2.38,4.13,1.4,2.73
04-06-2019,Kathmandu,27.7,85.3,9.77,84.12,9.22,63.75,17.04,9.72,22.96,12.64,10.31,17.74,2.57,4.63,1.21,3.42,3.06,4.21,1.83,2.38
04-07-2019,Kathmandu,27.7,85.3,4.37,84,9.47,70.39,15.88,10.06,20.92,11.85,9.08,16.8,2.24,4.6,0.69,3.91,2.5,4.46,1.05,3.41
04-08-2019,Kathmandu,27.7,85.3,1.25,83.85,8.53,56.16,17.79,8.35,24.17,11.63,12.54,18.39,2.37,5.4,0.83,4.58,2.47,4.75,0.74,4.01
04-09-2019,Kathmandu,27.7,85.3,9.19,83.88,8.37,58.6,16.81,8.28,20.92,13.33,7.59,16.4,1.67,3.99,0.15,3.84,1.74,3.7,0.26,3.44
04-10-2019,Kathmandu,27.7,85.3,0,84.03,7.45,47.58,18.31,6.44,25.14,12.23,12.91,18.12,2.37,5.1,0.46,4.64,2.37,4.21,0.6,3.62
04-11-2019,Kathmandu,27.7,85.3,0.05,84.02,8.3,51.32,18.81,8.16,24.75,13.28,11.47,18.85,2.16,5.11,0.11,5,2.06,4.22,0.15,4.06
04-12-2019,Kathmandu,27.7,85.3,0.38,84.01,8.78,49.77,20.2,8.98,26.02,14.39,11.63,20.25,2.09,4.89,0.23,4.67,2.01,4.08,0.26,3.82
4/13/2019,Kathmandu,27.7,85.3,1.09,84.03,8.82,51.04,19.89,9.16,26.43,13.79,12.64,20.7,2.5,4.65,0.12,4.53,2.7,4.07,0.14,3.93
4/14/2019,Kathmandu,27.7,85.3,1.74,83.93,7.93,43.29,20.81,7.58,27.26,14.47,12.79,20.72,2.51,4.87,0.59,4.28,2.78,4.52,0.68,3.85
4/15/2019,Kathmandu,27.7,85.3,0.07,83.93,6.77,35.41,21.52,5.36,28.11,15.33,12.78,21.08,2.49,5.38,0.66,4.72,2.5,4.83,0.92,3.91
4/16/2019,Kathmandu,27.7,85.3,4.24,84.03,7.44,39.3,21.37,6.61,26.98,16.78,10.2,20.65,2.24,4.88,0.41,4.48,2.28,4.45,0.65,3.8
4/17/2019,Kathmandu,27.7,85.3,4.52,84.19,8.57,52.33,19.05,8.62,25.18,14.17,11.02,19.66,2.64,6.46,0.44,6.02,2.89,6.66,0.75,5.91
4/18/2019,Kathmandu,27.7,85.3,0.9,84.1,7.45,49.15,17.81,6.46,24.33,12.27,12.06,18.68,2.64,5.06,0.69,4.38,2.98,4.9,0.81,4.09
4/19/2019,Kathmandu,27.7,85.3,6.77,83.94,7.6,51.36,17.39,6.72,24.13,11.24,12.89,18.15,2.57,5.01,0.83,4.18,2.83,4.73,1.09,3.63
4/20/2019,Kathmandu,27.7,85.3,0.82,83.78,7.64,51.15,17.5,7.01,23.34,12.13,11.21,17.92,2.2,4.78,0.47,4.31,2.3,4.35,0.47,3.87
4/21/2019,Kathmandu,27.7,85.3,1.36,83.76,7.7,48.18,18.58,7.15,24.55,13.01,11.54,18.93,2.38,5.08,0.84,4.24,2.48,4.79,1.14,3.64
4/22/2019,Kathmandu,27.7,85.3,4.38,83.89,8.2,55.18,17.44,8,22.81,11.85,10.96,17.74,2.15,4.39,0.26,4.13,2.39,4.12,0.36,3.75
4/23/2019,Kathmandu,27.7,85.3,4.2,84.06,9.45,60.31,18.3,10.06,23.61,12.95,10.67,18.68,1.98,4.21,0.19,4.02,2.02,3.46,0.34,3.13
4/24/2019,Kathmandu,27.7,85.3,1.06,84.15,10.61,60.71,20.07,11.93,25.43,15.47,9.95,20.77,2.15,4.49,0.62,3.87,2.24,4.07,0.92,3.14
4/25/2019,Kathmandu,27.7,85.3,2.64,84.1,10.96,60.19,20.71,12.35,25.8,15.98,9.82,21.74,2.07,4.32,0.34,3.98,2.15,3.92,0.5,3.42
4/26/2019,Kathmandu,27.7,85.3,3.55,83.9,10.34,52.99,21.82,11.44,27.58,16.18,11.4,22.23,2.23,4.53,0.48,4.06,2.37,3.9,0.71,3.19
4/27/2019,Kathmandu,27.7,85.3,1.07,83.8,8.18,40.51,22.38,7.99,28.53,16.47,12.07,22.21,2.36,4.56,1.1,3.46,2.4,3.97,1.22,2.75
4/28/2019,Kathmandu,27.7,85.3,1.69,83.74,7.03,32.9,23.31,5.8,29.7,17.72,11.98,22.34,2.21,4.95,0.23,4.72,2.17,4.32,0.44,3.88
4/29/2019,Kathmandu,27.7,85.3,4.5,83.79,6.37,31.69,22.31,4.3,29.09,16.39,12.7,21.44,2.44,5.04,0.51,4.54,2.43,4.43,0.7,3.73
4/30/2019,Kathmandu,27.7,85.3,2.57,83.78,6.85,35.44,21.67,5.37,28.59,15.12,13.48,21.2,2.39,4.78,0.41,4.37,2.58,4.46,0.42,4.03
05-01-2019,Kathmandu,27.7,85.3,1.01,83.74,8.08,40.28,22.26,7.5,30.02,14.45,15.57,22.64,2.63,5.03,0.4,4.63,2.92,4.8,0.27,4.54
05-02-2019,Kathmandu,27.7,85.3,1.76,83.81,8.89,42.71,22.87,8.89,30.14,15.82,14.32,23.74,2.76,5.48,1.04,4.44,3.21,5.15,1.47,3.68
05-03-2019,Kathmandu,27.7,85.3,8.61,83.9,11.68,61.35,21.4,12.77,27.6,15.97,11.64,22.68,1.97,3.87,0.16,3.71,2.21,3.34,0.45,2.89
05-04-2019,Kathmandu,27.7,85.3,0.75,83.86,11.36,64.32,20.17,12.55,25.21,15.48,9.73,21.94,2.54,5.07,0.19,4.88,2.65,4.81,0.3,4.51
05-05-2019,Kathmandu,27.7,85.3,0.04,83.8,7.42,40.55,20.77,6.12,27.35,14.76,12.59,21.59,2.72,5.63,0.57,5.06,3,5.59,0.81,4.78
05-06-2019,Kathmandu,27.7,85.3,0,83.67,5.67,30.61,20.96,2.74,28.01,13.76,14.25,21.15,2.69,4.97,1.04,3.93,2.93,5.02,1.02,4
05-07-2019,Kathmandu,27.7,85.3,0,83.62,5.63,29.02,21.72,2.62,28.51,15.52,12.99,21.64,2.26,3.64,0.4,3.24,2.36,3.05,0.54,2.51
05-08-2019,Kathmandu,27.7,85.3,0,83.58,5.47,26.7,22.61,2.27,30.35,14.68,15.66,22.15,3.05,5.96,1.07,4.89,3.55,6.46,1.17,5.29
05-09-2019,Kathmandu,27.7,85.3,0,83.51,5.61,26.42,23.17,2.58,30.19,16.91,13.28,22.52,2.59,5.03,0.41,4.62,2.74,4.71,0.52,4.19
05-10-2019,Kathmandu,27.7,85.3,0,83.71,5.91,27.94,23.16,3.26,29.91,16.92,12.99,22.75,2.55,4.84,0.41,4.43,2.79,4.52,0.59,3.93
05-11-2019,Kathmandu,27.7,85.3,0.02,83.89,6.85,32.28,23.23,5.32,30.77,16.53,14.24,23.6,3.1,6.18,0.84,5.34,3.6,7.23,0.57,6.67
05-12-2019,Kathmandu,27.7,85.3,1.33,83.79,7.84,38.91,22.35,7.29,29.09,15.74,13.35,23.35,3.04,5.87,1.29,4.58,3.48,5.62,1.38,4.24
5/13/2019,Kathmandu,27.7,85.3,0.2,83.78,7.11,36.17,21.94,5.97,28.41,16.42,11.99,22.92,2.11,4.84,0.27,4.57,2.19,4.47,0.38,4.09
5/14/2019,Kathmandu,27.7,85.3,2.91,83.77,7.44,40.04,21.01,6.47,27.28,15.27,12.02,21.81,2.37,4.83,0.42,4.41,2.49,4.43,0.68,3.76
5/15/2019,Kathmandu,27.7,85.3,5.91,83.88,9.17,50.27,20.73,9.57,26.5,15.11,11.39,21.78,2.4,4.65,0.28,4.37,2.56,4.19,0.4,3.78
5/16/2019,Kathmandu,27.7,85.3,6.7,83.9,10.25,56.43,20.65,11.31,25.41,16.13,9.28,21.35,2.15,5.02,0.05,4.97,2.2,4.44,0.1,4.34
5/17/2019,Kathmandu,27.7,85.3,1.08,83.76,8.11,41.81,21.72,7.83,28.55,15.49,13.06,22.33,3.15,5.76,1.18,4.58,3.69,5.77,1.54,4.22
5/18/2019,Kathmandu,27.7,85.3,0.61,83.75,7.64,38.4,22.14,6.8,29.19,15.81,13.37,22.74,3.29,6.52,0.87,5.65,3.82,6.82,1.27,5.54
5/19/2019,Kathmandu,27.7,85.3,0.55,83.87,8.58,44.5,21.63,8.67,27.95,15.11,12.84,22.88,2.39,4.82,0.38,4.43,2.37,4.23,0.55,3.69
5/20/2019,Kathmandu,27.7,85.3,3.64,83.98,9.53,47.85,22.17,10.19,27.91,16.03,11.88,23.21,2.54,4.88,0.37,4.51,2.63,4.15,0.53,3.62
5/21/2019,Kathmandu,27.7,85.3,11.46,83.95,10.49,50.84,22.75,11.65,28.57,17.32,11.25,23.53,2.25,4.75,0.07,4.69,2.3,4.25,0.08,4.17
5/22/2019,Kathmandu,27.7,85.3,3.39,83.86,9.85,49.49,22.13,10.68,28.43,16.58,11.85,22.89,2.5,4.54,0.5,4.05,2.69,3.98,0.63,3.35
5/23/2019,Kathmandu,27.7,85.3,1.68,83.81,9.94,49.89,22.14,10.78,28,16.79,11.21,23.03,2.52,4.95,0.57,4.38,2.62,4.23,0.79,3.45
5/24/2019,Kathmandu,27.7,85.3,1.71,83.75,9.5,45.39,22.95,10.15,29.37,16.75,12.62,23.84,2.49,5.23,0.63,4.6,2.61,4.73,0.69,4.04
5/25/2019,Kathmandu,27.7,85.3,4.62,83.61,8.94,41.74,23.31,9.09,29.81,18.47,11.34,24,2.32,4.78,0.25,4.53,2.43,4.71,0.32,4.4
5/26/2019,Kathmandu,27.7,85.3,0.85,83.58,8.25,41.38,22.14,7.99,28.53,15.64,12.89,22.98,2.67,5.16,0.71,4.45,2.71,4.41,1.03,3.38
5/27/2019,Kathmandu,27.7,85.3,6.75,83.67,9.32,45.04,22.74,9.78,29.11,17.34,11.76,23.62,2.42,4.73,0.34,4.39,2.51,4,0.36,3.64
5/28/2019,Kathmandu,27.7,85.3,1.83,83.68,9.71,47.58,22.52,10.43,28.8,16.23,12.57,23.54,2.55,5.28,0.35,4.93,2.7,4.68,0.36,4.32
5/29/2019,Kathmandu,27.7,85.3,6.22,83.66,9.74,48.73,22.16,10.41,28.49,15.52,12.97,23.02,2.56,4.75,0.5,4.25,2.81,4.06,0.66,3.4
5/30/2019,Kathmandu,27.7,85.3,5.15,83.61,10.16,50.28,22.34,11.12,27.8,16.86,10.94,22.48,2.05,4.67,0.3,4.37,2.11,4.3,0.42,3.88
5/31/2019,Kathmandu,27.7,85.3,0.06,83.67,8.9,41.93,23.16,9.17,28.99,17.68,11.3,23.24,2.25,4.9,0.81,4.09,2.32,4.28,1.04,3.24
06-01-2019,Kathmandu,27.7,85.3,7.83,83.77,12,60.96,21.92,13.39,26.91,17.51,9.4,22.75,2.34,4.77,0.52,4.25,2.49,4.49,0.82,3.68
06-02-2019,Kathmandu,27.7,85.3,6.02,83.8,13.14,70.12,21.11,14.93,25.38,17.25,8.13,21.96,3.18,6.92,1.06,5.85,3.79,7.33,1.48,5.85
06-03-2019,Kathmandu,27.7,85.3,7.66,83.81,11.23,66.91,19.34,12.66,24.08,15.83,8.25,20.26,2.01,3.76,0.98,2.78,2.36,3.37,1.56,1.81
06-04-2019,Kathmandu,27.7,85.3,0.16,83.7,12.52,63.54,21.91,14.34,27.07,16.8,10.26,23.48,2.6,4.86,0.86,4,2.73,4.41,1.09,3.33
06-05-2019,Kathmandu,27.7,85.3,1.16,83.69,13.68,70.62,21.62,15.69,26.22,17.86,8.35,23.16,2.02,3.85,0.32,3.53,2.17,3.23,0.48,2.75
06-06-2019,Kathmandu,27.7,85.3,4.52,83.78,15.08,74.59,22.33,17.26,27.12,18.03,9.09,23.93,1.98,4.14,0.3,3.84,2.09,3.46,0.72,2.74
06-07-2019,Kathmandu,27.7,85.3,6.7,83.85,14.85,71.12,22.87,16.87,28.02,18.65,9.38,24.61,1.84,3.97,0.18,3.78,1.81,3.22,0.31,2.91
06-08-2019,Kathmandu,27.7,85.3,2.43,83.75,13.45,64.42,22.86,15.18,27.96,17.63,10.33,24.25,2.05,4.22,0.33,3.89,1.99,3.42,0.46,2.97
06-09-2019,Kathmandu,27.7,85.3,4.66,83.59,13.3,62.76,23.08,15.17,28.03,18.87,9.16,24.64,1.87,4.19,0.11,4.07,1.76,3.5,0.19,3.32
06-10-2019,Kathmandu,27.7,85.3,8.62,83.4,14.97,72.51,22.59,16.93,27.21,18.54,8.67,23.72,2.49,4.8,0.71,4.09,2.7,4.4,1.23,3.17
06-11-2019,Kathmandu,27.7,85.3,3.99,83.43,15.8,75.53,22.81,17.85,27.39,18.51,8.89,24.22,2.25,4.29,0.35,3.94,2.45,3.9,0.76,3.14
06-12-2019,Kathmandu,27.7,85.3,0.4,83.48,15,66.86,24,17.1,29.16,19.15,10.01,25.25,2.63,5.13,0.77,4.36,2.88,4.92,1.01,3.91
6/13/2019,Kathmandu,27.7,85.3,0.88,83.48,13.05,57.03,24.35,14.96,29.6,18.6,11,25.6,2.31,4.62,0.36,4.26,2.32,3.82,0.61,3.2
6/14/2019,Kathmandu,27.7,85.3,7.11,83.38,12.35,52.36,24.84,14.02,30.56,18.98,11.58,25.82,2.34,5.23,0.02,5.21,2.37,4.71,0.11,4.59
6/15/2019,Kathmandu,27.7,85.3,4,83.36,11.02,47.29,24.65,12.25,30.71,17.95,12.76,25.23,2.55,5.16,0.39,4.77,2.81,4.87,0.52,4.36
6/16/2019,Kathmandu,27.7,85.3,2.11,83.35,10.21,44.13,24.53,11.08,30.75,18.03,12.72,25.02,2.43,4.5,0.42,4.08,2.67,4.11,0.7,3.42
6/17/2019,Kathmandu,27.7,85.3,1.83,83.38,11.33,49.62,24.3,12.65,30.2,18.71,11.48,25.57,2.17,5.1,0.22,4.89,2.17,4.68,0.24,4.44
6/18/2019,Kathmandu,27.7,85.3,3.91,83.44,11.55,52.4,23.72,12.94,29.65,18.34,11.31,25.29,2.02,4.37,0.47,3.9,2.19,3.85,0.97,2.87
6/19/2019,Kathmandu,27.7,85.3,1.43,83.5,10.96,50.57,23.46,12.15,29.27,17.36,11.91,24.56,2.3,4.48,0.56,3.92,2.47,4.03,0.55,3.48
6/20/2019,Kathmandu,27.7,85.3,0.33,83.58,11.24,50.1,24.04,12.65,29.8,18.53,11.27,25.4,2.2,4.44,0.28,4.16,2.23,3.8,0.41,3.39
6/21/2019,Kathmandu,27.7,85.3,3.25,83.66,12.61,55.44,24.28,14.08,30.25,18.37,11.88,25.88,2.09,3.96,0.29,3.67,2.1,3.36,0.49,2.86
6/22/2019,Kathmandu,27.7,85.3,12.51,83.71,15.7,82.83,21.25,17.58,23.21,19.42,3.79,21.67,1.49,3.25,0.17,3.09,1.57,3.01,0.19,2.81
6/23/2019,Kathmandu,27.7,85.3,10.52,83.76,15.39,75.94,22.36,17.51,26.81,18.49,8.32,23.11,2.27,4.78,0.73,4.06,2.56,4.68,1.09,3.59
6/24/2019,Kathmandu,27.7,85.3,0.17,83.78,15.08,65.5,24.48,17.06,29.22,19.27,9.95,25.85,2.38,4.44,0.92,3.52,2.44,3.63,0.73,2.9
6/25/2019,Kathmandu,27.7,85.3,1.88,83.67,15.99,66.15,25.26,18.21,30.59,20.5,10.09,27.09,2.91,5.19,1.4,3.8,3.31,4.79,2.29,2.5
6/26/2019,Kathmandu,27.7,85.3,6.37,83.46,16.33,68.96,24.87,18.45,29.56,21.07,8.5,26.45,3,5.27,1.47,3.8,3.45,5.09,2.02,3.07
